policy_id,ref_num,url,error,file_type,expected_filename,saved
211000156,1,http://www.tc.gc.ca/eng/acts-regulations/acts-2001c26.htm,,html,211000156_ref1,True
211000157,1,https://www.iea.org/policies/6215-rajasthan-policy-for-promoting-generation-through-non-conventional-energy-sources?country=India&page=6&qs=indi,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6215-rajasthan-policy-for-promoting-generation-through-non-conventional-energy-sources?country=India&page=6&qs=indi,,211000157_ref1,False
211000158,1,https://www.alberta.ca/building-codes-and-standards-overview.aspx?utm_source=redirector http://www.municipalaffairs.alberta.ca/CP_Energy_Codes_Information,,html,211000158_ref1,True
211000159,1,https://www.casahome.org/,,html,211000159_ref1,True
211000160,1,http://www.climatechangecentral.com/,403 Client Error: Forbidden for url: http://www.climatechangecentral.com/,,211000160_ref1,False
211000161,1,https://www.alberta.ca/emissions-reduction-and-energy-development-plan,,html,211000161_ref1,True
211000162,1,https://www.osler.com/en/resources/regulations/2024/a-surge-of-initiatives-developments-in-alberta-power-and-electricity-policy-to-watch-in-2024,,html,211000162_ref1,True
211000163,1,https://www.alberta.ca/alberta-emission-offset-system.aspx#toc-4,,html,211000163_ref1,True
211000164,1,https://www.transportpolicy.net/standard/canada-light-duty-fuel-consumption-and-ghg/,,html,211000164_ref1,True
211000165,1,https://inis.iaea.org/search/search.aspx?orig_q=RN:30041882,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",,211000165_ref1,False
211000166,1,https://open.alberta.ca/dataset/f1e75d66-778c-42a6-9172-3598ab48460f/resource/d3cc76ea-9d26-458a-9cf0-7ca9f52aab96/download/goa-alberta-government-vcr-action-plan-on-climate-change-progress-report-1999-2000-5904.pdf,,pdf,211000166_ref1,True
211000167,1,https://www.alberta.ca/specified-gas-reporting-regulation.aspx,,html,211000167_ref1,True
211000168,1,https://afdc.energy.gov/laws/10513,,html,211000168_ref1,True
211000169,1,http://www.irs.gov/pub/irs-pdf/p510.pdf,,pdf,211000169_ref1,True
211000170,1,https://www.iea.org/policies/2696-alternative-fuel-vehicle-community-partner-projects?country=United%20States&qs=united,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/2696-alternative-fuel-vehicle-community-partner-projects?country=United%20States&qs=united,,211000170_ref1,False
211000171,1,http://www.dm.usda.gov/pmd/alt_fuel.htm,"HTTPSConnectionPool(host='www.usda.gov', port=443): Read timed out. (read timeout=30)",,211000171_ref1,False
211000172,1,https://www.oilandgastoday.com.au/the-australian-natural-gas-vehicle-industry/,"HTTPConnectionPool(host='ww84.oilandgastoday.com.au', port=80): Max retries exceeded with url: /the-australian-natural-gas-vehicle-industry/ (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x00000232EFE93450>: Failed to resolve 'ww84.oilandgastoday.com.au' ([Errno 11001] getaddrinfo failed)""))",,211000172_ref1,False
211000173,1,https://web.archive.org/web/20121030153548/,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20121030153548/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000232EFE78C50>, 'Connection to web.archive.org timed out. (connect timeout=30)'))",,211000173_ref1,True
211000173,2,http://ec.europa.eu/energy/res/legislation/doc/comm2001-547-en.pdf,,pdf,211000173_ref2,True
211000174,1,http://www.nhtsa.gov/fuel-economy,403 Client Error: Forbidden for url: http://www.nhtsa.gov/fuel-economy,,211000174_ref1,False
211000175,1,https://www.irs.gov/forms-pubs/about-form-8910,,html,211000175_ref1,True
211000177,1,https://www.dena.de/en/topics/energy-efficiency/mobility/fuels-technologies/,404 Client Error: Not Found for url: https://www.dena.de/en/topics/energy-efficiency/mobility/fuels-technologies/,,211000177_ref1,False
211000178,1,http://en.ndrc.gov.cn/,,html,211000178_ref1,True
211000179,1,http://www2.camara.leg.br/legin/fed/decret/2008/decreto-6527-1-agosto-2008-578808-publicacaooriginal-101679-pe.html,,html,211000179_ref1,True
211000180,1,https://wwf.panda.org/discover/knowledge_hub/where_we_work/amazon/vision_amazon/models/amazon_protected_areas/financing/arpa/,,html,211000180_ref1,True
211000181,1,https://www.ecolex.org/details/legislation/law-no-3135-creating-the-state-policy-on-climate-change-environment-conservation-and-sustainable-development-lex-faoc074468/,,html,211000181_ref1,True
211000182,1,https://www.unep.org/resources/policy-and-strategy/air-quality-policies-saudi-arabia,403 Client Error: Forbidden for url: https://www.unep.org/resources/policy-and-strategy/air-quality-policies-saudi-arabia,,211000182_ref1,False
211000183,1,https://climate.ec.europa.eu/eu-action/eu-emissions-trading-system-eu-ets/development-eu-ets-2005-2020/national-allocation-plans_en,,html,211000183_ref1,True
211000184,1,https://natural-resources.canada.ca/energy-efficiency/energy-efficiency-regulations/regulatory-announcements/amendment-10/6961,404 Client Error: Not Found for url: https://natural-resources.canada.ca/energy-efficiency/energy-efficiency-regulations/regulatory-announcements/amendment-10/6961,,211000184_ref1,False
211000185,1,https://natural-resources.canada.ca/energy-efficiency/energy-efficiency-regulations/regulatory-announcements/amendment-11/6967,404 Client Error: Not Found for url: https://natural-resources.canada.ca/energy-efficiency/energy-efficiency-regulations/regulatory-announcements/amendment-11/6967,,211000185_ref1,False
211000186,1,https://natural-resources.canada.ca/energy-efficiency/energy-efficiency-regulations/guide-canadas-energy-efficiency-regulations/6861,,html,211000186_ref1,True
211000187,1,https://www.nrcan.gc.ca/energy-efficiency/energy-efficiency-regulations/regulatory-announcements/amendment-12b/12342,404 Client Error: Not Found for url: https://natural-resources.canada.ca/energy-efficiency/energy-efficiency-regulations/regulatory-announcements/amendment-12b/12342,,211000187_ref1,False
211000188,1,https://natural-resources.canada.ca/energy-efficiency/energy-efficiency-regulations/regulatory-announcements/regulations-amending-the-canadas-energy-efficiency-regulations/6977,,html,211000188_ref1,True
211000189,1,https://www.iea.org/policies/4836-act-on-the-promotion-of-the-development-use-and-diffusion-of-new-and-renewable-energy?country=Korea&page=2&qs=korea,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/4836-act-on-the-promotion-of-the-development-use-and-diffusion-of-new-and-renewable-energy?country=Korea&page=2&qs=korea,,211000189_ref1,False
211000190,1,https://www.iea.org/policies/6125-2017-amendment-of-the-renewable-energy-sources-act-eeg-2017?country=Germany&qs=ger,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6125-2017-amendment-of-the-renewable-energy-sources-act-eeg-2017?country=Germany&qs=ger,,211000190_ref1,False
211000191,1,https://www.iea.org/policies/7966-amendment-on-energy-efficiency-law?country=Turkey&qs=turkey,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/7966-amendment-on-energy-efficiency-law?country=Turkey&qs=turkey,,211000191_ref1,False
211000193,1,http://www.ustreas.gov/recovery/,,html,211000193_ref1,True
211000194,1,https://archive.epa.gov/recovery/web/pdf/local_guide_to_arra.pdf,,pdf,211000194_ref1,True
211000195,1,http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=URISERV:l27067,,html,211000195_ref1,True
211000196,1,https://smartprep.in/2017/04/andhra-pradesh-solar-power-policy-2015-document-pdf/,,html,211000196_ref1,True
211000197,1,https://www.iea.org/policies/6132-andhra-pradesh-wind-power-policy-2015?country=India&page=3&qs=indi,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6132-andhra-pradesh-wind-power-policy-2015?country=India&page=3&qs=indi,,211000197_ref1,False
211000199,1,https://www.aceee.org/sites/default/files/pdf/fact-sheet/applstnd.pdf,,pdf,211000199_ref1,True
211000200,1,http://www.eere.energy.gov/buildings/appliance_standards/,"HTTPSConnectionPool(host='www.eere.energy.gov', port=443): Max retries exceeded with url: /buildings/appliance_standards/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))",,211000200_ref1,False
211000201,1,https://www.energy.gov/eere/buildings/appliance-and-equipment-standards-program,,html,211000201_ref1,True
211000202,1,https://eur-lex.europa.eu/legal-content/ET/TXT/?uri=CELEX:51999PC0296,,html,211000202_ref1,True
211000203,1,https://www.iea.org/policies/5294-approval-on-the-establishment-of-non-food-biomass-feedstock-standardization-technical-committee?country=People%27s%20Republic%20Of%20China&page=5&qs=china,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/5294-approval-on-the-establishment-of-non-food-biomass-feedstock-standardization-technical-committee?country=People%27s%20Republic%20Of%20China&page=5&qs=china,,211000203_ref1,False
211000204,1,https://www.iea.org/policies/6130-argentina-renewable-energy-auctions-renovar-program-round-1,404 Client Error: Not Found for url: https://www.iea.org/policies/6130-argentina-renewable-energy-auctions-renovar-program-round-1,,211000204_ref1,False
211000204,2,https://www.iea.org/policies/6562-argentina-renewable-energy-auctions-renovar-program-round-3-miniren-round,,html,211000204_ref2,True
211000207,1,https://www.iea.org/policies/1771-argentinean-energy-efficiency-fund?country=Argentina&qs=argentina,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/1771-argentinean-energy-efficiency-fund?country=Argentina&qs=argentina,,211000207_ref1,False
211000208,1,https://georgewbush-whitehouse.archives.gov/news/releases/2006/01/20060111-8.html,,html,211000208_ref1,True
211000209,1,http://www.asiapacificpartnership.org/,,html,211000209_ref1,True
211000210,1,http://www.asiapacificpartnership.org/,,html,211000210_ref1,True
211000211,1,http://www.env.go.jp/en/,,html,211000211_ref1,True
211000212,1,https://www.federalgrantswire.com/assisted-housing-stability-and-energy-and-green-retrofit-investments-program-recovery-act-funded.html,,html,211000212_ref1,True
211000213,1,http://ec.europa.eu/transport/air/environment/aire_en.htm,,html,211000213_ref1,True
211000214,1,http://www.iea-coal.org.uk/documents/82617/9443/South%20Africa,404 Client Error: Not Found for url: https://www.iea-coal.org.uk/documents/82617/9443/South%20Africa,,211000214_ref1,False
211000215,1,http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0980/v1/,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",,211000215_ref1,False
211000216,1,https://www.iea.org/policies/6373-auction-of-solar-corporation-of-india-seci?country=India&qs=india,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6373-auction-of-solar-corporation-of-india-seci?country=India&qs=india,,211000216_ref1,False
211000217,1,https://www.globalmethane.org/documents/partners_australia_booklet.pdf,,pdf,211000217_ref1,True
211000218,1,https://www.iea.org/policies/6571-australia-solar-cooling-standard?country=Australia&qs=australia,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6571-australia-solar-cooling-standard?country=Australia&qs=australia,,211000218_ref1,False
211000219,1,https://aviationbenefits.org/case-studies/aspire/,403 Client Error: Forbidden for url: https://aviationbenefits.org/case-studies/aspire/,,211000219_ref1,False
211000220,1,http://arena.gov.au/about-arena/history/support-for-advanced-biofuels/,,html,211000220_ref1,True
211000221,1,https://www.environment.gov.au/system/files/energy/files/buildinggreenhouseratingfs.pdf,,pdf,211000221_ref1,True
211000223,1,https://www.iea.org/policies/3895-australian-capital-territory-electricity-feed-in-tariff-scheme,,html,211000223_ref1,True
211000225,1,https://www.energyrating.gov.au/sites/default/files/2023-03/200003-achievements.pdf,"HTTPSConnectionPool(host='www.energyrating.gov.au', port=443): Read timed out. (read timeout=30)",,211000225_ref1,False
211000226,1,https://www.comlaw.gov.au/Series/C2011A00099,,html,211000226_ref1,True
211000227,1,http://www.arena.gov.au,,html,211000227_ref1,True
211000228,1,https://www.arena.gov.au/assets/2017/02/ASI-Solar-Highlights.pdf,,pdf,211000228_ref1,True
211000229,1,http://www.austrade.gov.au,,html,211000229_ref1,True
211000231,1,https://www.xprize.org/prizes/auto,,html,211000231_ref1,True
211000232,1,http://transportpolicy.net/index.php?title=Canada:_Fuels:_Biodiesel,,html,211000232_ref1,True
211000232,2,http://www.scc.ca/en/standardsdb/standards/26268,404 Client Error: Not Found for url: https://www.scc.ca/en/standardsdb/standards/26268,,211000232_ref2,False
211000233,1,https://www.energy.gov/articles/doe-releases-roadmap-achieve-carbon-neutral-aviation-emissions,,html,211000233_ref1,True
211000234,1,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/813343/international-aviation-paris-agreement.pdf,,pdf,211000234_ref1,True
211000235,1,https://www.sciencedirect.com/science/article/abs/pii/S095965262400920X,403 Client Error: Forbidden for url: https://www.sciencedirect.com/science/article/abs/pii/S095965262400920X,,211000235_ref1,False
211000236,1,http://www.bafa.de/bafa/de/energie/energiesparberatung/index.html,,html,211000236_ref1,True
211000237,1,https://www.gktoday.in/gk/bachat-lamp-yojna/,,html,211000237_ref1,True
211000238,1,https://www.boma.bc.ca/media/14854/BOMA-BESt-V2-Application-Guide-FULL1.pdf,404 Client Error: Not Found for url: https://www.boma.bc.ca/media/14854/BOMA-BESt-V2-Application-Guide-FULL1.pdf,,211000238_ref1,False
211000239,1,https://www.iea.org/policies/136-bpi-france-innovation-for-smes-support-for-rd?country=France&qs=fra,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/136-bpi-france-innovation-for-smes-support-for-rd?country=France&qs=fra,,211000239_ref1,False
211000240,1,https://beeindia.gov.in/sites/default/files/BEE%20Star%20Rating%20for%20existing%20Office%20Buildings.pdf,,pdf,211000240_ref1,True
211000241,1,https://www.umweltbundesamt.de/sites/default/files/medien/2503/dokumente/final_report_sf6_summary_en.pdf,,pdf,211000241_ref1,True
211000242,1,http://www.mctic.gov.br/mctic/opencms/legislacao/portarias_interministeriais/migracao/Portaria_Interministerial_MMEMCTMDIC_n_1007_de_31122010.html,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",,211000242_ref1,False
211000243,1,http://www.iea-coal.org.uk/documents/82549/9446/Japan,404 Client Error: Not Found for url: https://www.iea-coal.org.uk/documents/82549/9446/Japan,,211000243_ref1,False
211000244,1,http://unfccc.int/files/national_reports/annex_i_natcom/submitted_natcom/application/pdf/nc6_jpn_resubmission.pdf,,pdf,211000244_ref1,True
211000245,1,http://www.motie.go.kr/www/wwwMain/main.do,404 Client Error: Not Found for url: http://www.motie.go.kr/www/wwwMain/main.do,,211000245_ref1,False
211000246,1,https://www.unece.org/fileadmin/DAM/hlm/Meetings/2018/05_14/Documents/Annex_II._Countries_information__sheets-FINAL.pdf,403 Client Error: Forbidden for url: https://www.unece.org/fileadmin/DAM/hlm/Meetings/2018/05_14/Documents/Annex_II._Countries_information__sheets-FINAL.pdf,,211000246_ref1,False
211000247,1,https://www.eea.europa.eu/themes/air/links/guidance-and-tools/eu-best-available-technology-reference,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",,211000247_ref1,False
211000249,1,https://www.bestworkplaces.org/,,html,211000249_ref1,True
211000250,1,https://www.iea.org/policies/479-better-buildings-accelerators?country=United%20States&page=3,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/479-better-buildings-accelerators?country=United%20States&page=3,,211000250_ref1,False
211000251,1,https://betterbuildingssolutioncenter.energy.gov/better-plants,"HTTPSConnectionPool(host='betterbuildingssolutioncenter.energy.gov', port=443): Max retries exceeded with url: /better-plants (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))",,211000251_ref1,False
